time,activity,pain,gain,stu_id,time_type,time_hr,time_min,time_range,group_pain,group_gain,activity_num,last_act
07.05,แต่งตัว,ลืมรัดผ้า เสียเวลาหาชุดเพราะไม่ได้เตรียมไว้,แต่งตัวเท่ๆ ไปทำงาน,6210422058,,7,5,07.00-08.00,ความลำคาญ,ฟิน,3,
07.20,ออกเดินทาง(มอเตอร์ไซ),อาจจะเกิดอันตรายได้ ,ควบคุมเวลาได้สะดวก ทำให้สามารถไปทันเวลาได้ง่ายกว่าการเดินทางด้วยวิธีอื่น,6210422058,,7,20,07.00-08.00,ความลำคาญ,ฟิน,4,
07.55,ถึงที่ทำงาน,เห็นตึกก็บั่นทอนหัวใจ,ถ้าถึงที่ทำงานแสดงว่าขับขี่ปลอดภัย รอดไปอีก 1 วัน,6210422058,,7,55,07.00-08.00,ความลำคาญ,ฟิน,5,
08.00,ถึงโต๊ะทำงาน,พบเจอหัวหน้า,พบเจอพี่ๆที่น่ารักในทีมและแผนก,6210422058,,8,0,08.00-09.00,ความลำคาญ,ฟิน,6,
08.15,กินข้าวเช้า,คิดไม่ออกกินไรดี ของก็แพง แถมไม่อร่อย ที่สำคัญไม่อิ่ม,เติมพลังงานที่ต้องใช้ในชีวิตประจำวัน,6210422058,,8,15,08.00-09.00,ความลำคาญ,สดชื่น,7,
08.30,เริ่มทำงาน,จิตใจห่อเหี่ยว,ได้เคลียร์งานตามหน้าที่และความรับผิดชอบ,6210422058,,8,30,08.00-09.00,ความลำคาญ,ฟิน,8,
11.30,กินข้าวเที่ยง,คิดไม่ออกกินไรดี ของก็แพง แถมไม่อร่อย ที่สำคัญไม่อิ่ม,เติมพลังงานที่ต้องใช้ในชีวิตประจำวัน,6210422058,,11,30,11.00-12.00,ความลำคาญ,สดชื่น,9,
12.10,เล่น ROV กับพี่ๆในทีม,หัวร้อน,The star ค้นฟ้าคว้าดาว !!,6210422058,,12,10,12.00-13.00,ความลำคาญ,สดชื่น,10,
13.00,เริ่มทำงาน(ต่อ),จิตใจห่อเหี่ยว,ได้เคลียร์งานตามหน้าที่และความรับผิดชอบ,6210422058,,13,0,13.00-14.00,ความลำคาญ,ฟิน,11,
17.00,เลิกงาน,ต้องเดินทางกลับซึ่งก็อาจจะเกิดอันตรายได้,ได้กลับไปทำในสิ่งอื่นๆทั้งที่อยากทำ และ ต้องทำ,6210422058,,17,0,17.00-18.00,ความลำคาญ,ฟิน,12,
17.45,ถึงคอนโด,อยากนอน,ได้เปลี่ยนเสื้อผ้าเพื่อไปทำในสิ่งต่อไป,6210422058,,17,45,17.00-18.00,ง่วง,ฟิน,13,
18.15,ออกกำลังกาย,ร่างกายต้องต่อสู้กับความอ้วนของตัวเอง,ได้ออกกำลังกาย เพื่อสุขภาพและลดน้ำหนัก,6210422058,,18,15,18.00-19.00,ความลำคาญ,ออกกำลังกาย,14,
20.00,กลับคอนโด,อยากนอน,ได้พักผ่อนก่อนจะทำสิ่งต่างๆต่อ,6210422058,,20,0,20.00-21.00,ง่วง,ฟิน,15,
20.15,อาบน้ำ,ขี้เกียจ อยากนอน,ร่างกายสะอาดสะอ้าน,6210422058,,20,15,20.00-21.00,ง่วง,สดชื่น,16,
20.30,ทำการบ้าน,ขี้เกียจ อยากนอน,ได้เคลียร์งานตามหน้าที่และความรับผิดชอบ,6210422058,,20,30,20.00-21.00,ง่วง,ฟิน,17,
22.00,อ่านหนังสือเตรียมสอบ Compre,ขี้เกียจ อยากนอน,เพิ่มพูนความรู้เผื่อจะมีอะไรไปสอบ,6210422058,,22,0,22.00-23.00,ง่วง,ฟิน,18,
00.00,เข้านอน,การบ้านยังทำไม่เสร็จ หนังสือยังอ่านไม่ถึงไหน,พักผ่อนเพื่อเตรียมความพร้อมในการปะทะกับพรุ่งนี้,6210422058,,0,0,00.00-01.00,ความลำคาญ,ฟิน,19,1.0
05.30,กดเลื่อนนาฬิกาปลุก,อากาศหนาว ไม่อยากลุกจากที่นอน,,6210422065,,5,30,05.00-06.00,หนาว,ไม่ระบุ,1,
06.00,ตื่นนอน,ง่วงนอน,มีเวลาอาบน้ำแต่งตัว,6210422065,,6,0,06.00-07.00,ง่วง,ทำการบ้าน,2,
06.10,อาบน้ำ,อากาศหนาวไม่อยากสระผม,ผมดูมีสุขภาพดีและสดชื่นก่อนไปทำงาน,6210422065,,6,10,06.00-07.00,หนาว,สดชื่น,3,
06.20,ทาครีม,ไม่อยากทาครีมเพราะต้องทาหลายตัว,ทำให้ผิวหน้ามีสุขภาพดี,6210422065,,6,20,06.00-07.00,ความลำคาญ,ออกกำลังกาย,4,
06.30,เดินทางออกจากบ้าน,ไม่อยากออกจากบ้านกลัวโควิค,ได้เงินเดือน,6210422065,,6,30,06.00-07.00,ความลำคาญ,ได้เงิน,5,
07.00,ขึ้นรถตู้บริษัท,เดินทางไกลนาน,ได้นอนหลับบนรถ,6210422065,,7,0,07.00-08.00,ความลำคาญ,ฟิน,6,
08.00,ถึงบริษัท,,,6210422065,,8,0,08.00-09.00,ไม่ระบุ,ไม่ระบุ,7,
08.05,เข้าห้องน้ำแต่งหน้า,ไม่อยากแต่งหน้า เพราะหลายขั้นตอน,หน้าตาสดใส บุคลิกดี,6210422065,,8,5,08.00-09.00,ความลำคาญ,ฟิน,8,
08.10,กินข้าวเช้า,ไม่อยากกินเพราะเมนูน่าเบื่อ, ใช้สมองทำงานได้เต็มที่ไม่หิวระหว่างวัน,6210422065,,8,10,08.00-09.00,ความลำคาญ,ฟิน,9,
08.25,เข้าออฟฟิต,,,6210422065,,8,25,08.00-09.00,ไม่ระบุ,ไม่ระบุ,10,
08.30,เช็ดทำความสะอาดโต๊ะ,ขี้เกียจทำ,โต๊ะทำงานสะอาด น่าทำงาน ,6210422065,,8,30,08.00-09.00,ความลำคาญ,สดชื่น,11,
08.35,เริ่มทำงาน อ่าน e-mail,ขี้เกียจอ่านเมล์ เพราะเมล์เยอะ,ได้รู้ความคืบหน้าของงาน,6210422065,,8,35,08.00-09.00,ความลำคาญ,เรียนรู้สิ่งใหม่,12,
08.45,ประชุมงานกับลูกน้องในทีม,ต้องเตรียมข้อมูลงานให้พร้อม ,สั่งงานให้ลูกน้องทำ แบ่งเบางานได้,6210422065,,8,45,08.00-09.00,ความลำคาญ,ฟิน,13,
09.00,ประชุมงานกับหัวหน้าฝ่าย production,ง่วงนอน ,"ได้รู้ข้อมูลงานการผลิต
ได้อัพเดทงานที่ทำ
หาทางแก้ปัญหาที่เกิดขึ้น",6210422065,,9,0,09.00-10.00,ง่วง,ฟิน,14,
09.45,ไปกินกาแฟ,ไม่กินแล้วง่วงนอน ขี้เกียจทำงาน,สดชื่น ,6210422065,,9,45,09.00-10.00,ความลำคาญ,สดชื่น,15,
10.00,ทำรีพอต,ขี้เกียจทำ น่าเบื่อ,ทำงานเสร็จส่งทันกำหนด,6210422065,,10,0,10.00-11.00,ความลำคาญ,ฟิน,16,
11.00,เข้าไลน์การผลิต เพื่อดูเครื่องจักร,เสียงดัง เมื่อยเพราะยืนทำงาน,ทดสอบเครื่องจักรและแก้ไขปัญหาได้ทันที,6210422065,,11,0,11.00-12.00,ความลำคาญ,ฟิน,17,
12.00,กินข้าวกลางวันที่โรงอาหาร,น่าเบื่อ เมนูซ้ำซาก,ราคาไม่แพง ไม่ต้องออกไปข้างนอก,6210422065,,12,0,12.00-13.00,ความลำคาญ,ฟิน,18,
12.30,นั่งคุยกับเพื่อนร่วมงาน,อยากนอน,พักผ่อน สนุก คลายเครียด,6210422065,,12,30,12.00-13.00,ง่วง,พักผ่อน,19,
13.00,เข้าห้องน้ำ แปรงฟัน,ขี้เกียจแปรงฟัน,ลมหายใจสดชื่น มั่นใจที่คุยกับคนอื่น,6210422065,,13,0,13.00-14.00,ความลำคาญ,ฟิน,20,
13.10,เตรียมข้อมูลไปประชุมกับลูกค้า,ง่วงนอน น่าเบื่อ,ได้อัพเดทข้อมูลกับลูกค้า,6210422065,,13,10,13.00-14.00,ง่วง,ฟิน,21,
13.50,เดินไปห้องประชุม,ร้อน และเดินไกล,ได้ไปประชุมตามตรงเวลา,6210422065,,13,50,13.00-14.00,ความลำคาญ,ฟิน,22,
14.00,ประชุมกับลูกค้า,ลูกค้าเรื่องมาก ,ทำงานให้ลูกค้า ได้ความประทับใจ,6210422065,,14,0,14.00-15.00,ความลำคาญ,ฟิน,23,
15.00,ประชุมกับทีมงาน New product,รายละเอียดเยอะ กดดัน,ได้เรียนรู้ product ใหม่ๆ ,6210422065,,15,0,15.00-16.00,เหนื่อย,เรียนรู้สิ่งใหม่,24,
